country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Kyrgyz_Republic_DHS_2012,0.5,1808,1809,XGBoost,0.615257048092869,0.5213204951856947,0.47613065326633164,0.7245804540967423,0.6358272110800796
Kyrgyz_Republic_DHS_2012,0.5,1808,1809,TabPFN,0.6014372581536761,0.5351386202450032,0.5213567839195979,0.6643632773938796,0.6510284641370724
Kyrgyz_Republic_DHS_2012,0.7,2531,1086,LogReg,0.5911602209944752,0.3583815028901734,0.2594142259414226,0.8519736842105263,0.6262800044043163
Kyrgyz_Republic_DHS_2012,0.7,2531,1086,LightGBM,0.6114180478821363,0.5247747747747747,0.4874476987447699,0.7088815789473685,0.6474998623651178
Kyrgyz_Republic_DHS_2012,0.7,2531,1086,XGBoost,0.6123388581952118,0.5121668597914253,0.46234309623430964,0.7302631578947368,0.6566147324377889
Kyrgyz_Republic_DHS_2012,0.7,2531,1086,TabPFN,0.6012891344383057,0.5085130533484676,0.4686192468619247,0.7055921052631579,0.6623764726932393
Kyrgyz_Republic_DHS_2012,0.9,3255,362,LogReg,0.6022099447513812,0.4049586776859504,0.3081761006289308,0.8325123152709359,0.623292127521145
Kyrgyz_Republic_DHS_2012,0.9,3255,362,LightGBM,0.6187845303867403,0.5490196078431373,0.5283018867924528,0.6896551724137931,0.6464355423366483
Kyrgyz_Republic_DHS_2012,0.9,3255,362,XGBoost,0.6243093922651933,0.5466666666666666,0.5157232704402516,0.7093596059113301,0.6621743036837376
Kyrgyz_Republic_DHS_2012,0.9,3255,362,TabPFN,0.5994475138121547,0.5150501672240803,0.48427672955974843,0.6896551724137931,0.6697028844068532
