country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Malawi_DHS_2024,0.01,40,4041,LogReg,0.5169512496906706,0.0010235414534288639,0.0005120327700972862,1.0,0.5597560389458796
Malawi_DHS_2024,0.01,40,4041,LightGBM,0.5167037861915368,0.0,0.0,1.0,0.4788974080548052
Malawi_DHS_2024,0.01,40,4041,XGBoost,0.585003711952487,0.5454052588777446,0.51510496671787,0.6503831417624522,0.6159927108898188
Malawi_DHS_2024,0.01,40,4041,TabPFN,0.5864884929472903,0.4995507637017071,0.4270353302611367,0.735632183908046,0.6131927155981661
Malawi_DHS_2024,0.02,81,4000,LogReg,0.517,0.002066115702479339,0.0010346611484738748,0.9995162070633768,0.586156564204178
Malawi_DHS_2024,0.02,81,4000,LightGBM,0.56325,0.5537675606641124,0.5607863424728401,0.5655539429124334,0.5928515776830549
Malawi_DHS_2024,0.02,81,4000,XGBoost,0.58225,0.5783497350492052,0.5928608380755302,0.5723270440251572,0.6172900037066598
Malawi_DHS_2024,0.02,81,4000,TabPFN,0.5805,0.5525333333333333,0.5359544749094671,0.6221577164973391,0.6060033372452234
Malawi_DHS_2024,0.05,204,3877,LogReg,0.532112458086149,0.08568548387096774,0.04538174052322477,0.9870259481037924,0.6430169559439584
Malawi_DHS_2024,0.05,204,3877,LightGBM,0.585246324477689,0.573474801061008,0.5771489588894821,0.592814371257485,0.6075987373890767
Malawi_DHS_2024,0.05,204,3877,XGBoost,0.5883415011606913,0.5679480238224147,0.5600640683395622,0.6147704590818364,0.6117691205949021
Malawi_DHS_2024,0.05,204,3877,TabPFN,0.5803456280629352,0.5687781606148953,0.5728777362520021,0.5873253493013972,0.5999595843017649
Malawi_DHS_2024,0.1,408,3673,LogReg,0.6000544514021237,0.492573402417962,0.40169014084507043,0.7855637513171759,0.6466836848276168
Malawi_DHS_2024,0.1,408,3673,LightGBM,0.5861693438606044,0.5614541257934218,0.548169014084507,0.6217070600632244,0.6080778877691861
Malawi_DHS_2024,0.1,408,3673,XGBoost,0.5878028859243125,0.5588578088578089,0.540281690140845,0.6322444678609063,0.6190643969189213
Malawi_DHS_2024,0.1,408,3673,TabPFN,0.6218350122515655,0.5939783688979831,0.5723943661971831,0.6680716543730242,0.6642528087386278
Malawi_DHS_2024,0.2,816,3265,LogReg,0.6024502297090352,0.5297101449275362,0.4632446134347275,0.7326615293420272,0.6464396717461419
Malawi_DHS_2024,0.2,816,3265,LightGBM,0.6039816232771822,0.5814179346066688,0.5690747782002535,0.6366330764671013,0.6337522529324748
Malawi_DHS_2024,0.2,816,3265,XGBoost,0.6113323124042879,0.5774225774225774,0.5494296577946768,0.6692353289863663,0.6429760345834056
Malawi_DHS_2024,0.2,816,3265,TabPFN,0.6352220520673814,0.5988548332771977,0.5633713561470215,0.7024303497332542,0.6785255998491408
Malawi_DHS_2024,0.35,1428,2653,LogReg,0.6159065209197135,0.5635974304068523,0.5132605304212169,0.711889132020423,0.6608929565060064
Malawi_DHS_2024,0.35,1428,2653,LightGBM,0.6155295891443648,0.592326139088729,0.578003120124805,0.650619985412108,0.6499122109304503
Malawi_DHS_2024,0.35,1428,2653,XGBoost,0.6264606106294761,0.5986229242608343,0.5764430577223089,0.6732312180889861,0.6566292410996222
Malawi_DHS_2024,0.35,1428,2653,TabPFN,0.6347531096871466,0.6030315444489963,0.5741029641185648,0.6914660831509847,0.6787469091761482
Malawi_DHS_2024,0.5,2040,2041,LogReg,0.6055854973052426,0.5688269951794322,0.5385395537525355,0.6682464454976303,0.6570633417609567
Malawi_DHS_2024,0.5,2040,2041,LightGBM,0.6178343949044586,0.5975232198142415,0.5872210953346856,0.6464454976303318,0.6592955404093325
Malawi_DHS_2024,0.5,2040,2041,XGBoost,0.6256736893679569,0.600418410041841,0.5821501014198783,0.6663507109004739,0.6620285898310951
Malawi_DHS_2024,0.5,2040,2041,TabPFN,0.6271435570798628,0.5971413446267867,0.5720081135902637,0.6786729857819905,0.6777592455514645
Malawi_DHS_2024,0.7,2856,1225,LogReg,0.5959183673469388,0.555256064690027,0.5219594594594594,0.665086887835703,0.6631361812049016
Malawi_DHS_2024,0.7,2856,1225,LightGBM,0.6261224489795918,0.6065292096219931,0.5962837837837838,0.6540284360189573,0.6658154007087657
Malawi_DHS_2024,0.7,2856,1225,XGBoost,0.6351020408163265,0.6123156981786644,0.5962837837837838,0.6714060031595577,0.683643952008881
Malawi_DHS_2024,0.7,2856,1225,TabPFN,0.6334693877551021,0.5994647636039251,0.5675675675675675,0.6951026856240127,0.689421352632253
Malawi_DHS_2024,0.9,3672,409,LogReg,0.5843520782396088,0.5380434782608695,0.5,0.6635071090047393,0.641629565800182
Malawi_DHS_2024,0.9,3672,409,LightGBM,0.6136919315403423,0.5797872340425532,0.5505050505050505,0.6729857819905213,0.6732012063765619
Malawi_DHS_2024,0.9,3672,409,XGBoost,0.6430317848410758,0.6054054054054054,0.5656565656565656,0.7156398104265402,0.6695150557709799
Malawi_DHS_2024,0.9,3672,409,TabPFN,0.6234718826405868,0.5815217391304348,0.5404040404040404,0.7014218009478673,0.6746732730145053
