country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Sierra_Leone_DHS_2019,0.01,35,3475,LogReg,0.696978417266187,0.8214346277768356,1.0,0.0,0.5478092164026653
Sierra_Leone_DHS_2019,0.01,35,3475,LightGBM,0.696978417266187,0.8214346277768356,1.0,0.0,0.5
Sierra_Leone_DHS_2019,0.01,35,3475,XGBoost,0.6699280575539568,0.7932215612042546,0.9083402146985962,0.12155745489078823,0.5564115111321277
Sierra_Leone_DHS_2019,0.01,35,3475,TabPFN,0.6808633093525179,0.8036125376306004,0.9368290668868704,0.09211775878442545,0.5663843934556845
Sierra_Leone_DHS_2019,0.02,70,3440,LogReg,0.6968023255813953,0.8213123179715607,1.0,0.0,0.5412858274824994
Sierra_Leone_DHS_2019,0.02,70,3440,LightGBM,0.6505813953488372,0.7671445176288261,0.8260325406758448,0.2473633748801534,0.5584625396638735
Sierra_Leone_DHS_2019,0.02,70,3440,XGBoost,0.6811046511627907,0.8018782734332671,0.9261576971214017,0.11792905081495686,0.5594939103729453
Sierra_Leone_DHS_2019,0.02,70,3440,TabPFN,0.6950581395348837,0.8173428521678565,0.9791405924071757,0.04218600191754554,0.5711231801016852
Sierra_Leone_DHS_2019,0.05,175,3335,LogReg,0.6968515742128936,0.8213465276550628,1.0,0.0,0.5596523440093566
Sierra_Leone_DHS_2019,0.05,175,3335,LightGBM,0.6611694152923538,0.7773837667454688,0.8489672977624785,0.2294757665677547,0.5795292232941942
Sierra_Leone_DHS_2019,0.05,175,3335,XGBoost,0.6869565217391305,0.8058035714285714,0.9320137693631669,0.12363996043521266,0.5723359738232285
Sierra_Leone_DHS_2019,0.05,175,3335,TabPFN,0.6755622188905547,0.7991088005941329,0.9259896729776248,0.09990108803165183,0.5586638627421938
Sierra_Leone_DHS_2019,0.1,351,3159,LogReg,0.6967394745172523,0.8212019410227697,0.9995456610631531,0.0010438413361169101,0.576965869565836
Sierra_Leone_DHS_2019,0.1,351,3159,LightGBM,0.6691991136435581,0.7818826967230224,0.8509768287142208,0.25156576200417535,0.5886899957221949
Sierra_Leone_DHS_2019,0.1,351,3159,XGBoost,0.6771130104463438,0.7991335171327294,0.9218537028623353,0.11482254697286012,0.5807200940168589
Sierra_Leone_DHS_2019,0.1,351,3159,TabPFN,0.693573915796138,0.8101216163201256,0.9382099045888233,0.1315240083507307,0.6175649424867612
Sierra_Leone_DHS_2019,0.2,702,2808,LogReg,0.6937321937321937,0.8189473684210526,0.99386816555953,0.0035252643948296123,0.5856826589536371
Sierra_Leone_DHS_2019,0.2,702,2808,LightGBM,0.6552706552706553,0.7753017641597029,0.85334695963209,0.199764982373678,0.5810231372871616
Sierra_Leone_DHS_2019,0.2,702,2808,XGBoost,0.6777065527065527,0.7973124300111982,0.9095554420030659,0.1445358401880141,0.5850329679171518
Sierra_Leone_DHS_2019,0.2,702,2808,TabPFN,0.7001424501424501,0.8148636763412489,0.9468574348492591,0.13278495887191538,0.6172205953259473
Sierra_Leone_DHS_2019,0.35,1228,2282,LogReg,0.6936897458369851,0.8185829223981314,0.9918238993710692,0.008670520231213872,0.6008225179045334
Sierra_Leone_DHS_2019,0.35,1228,2282,LightGBM,0.6783523225241017,0.7934721440630276,0.8867924528301887,0.1994219653179191,0.5925119060602756
Sierra_Leone_DHS_2019,0.35,1228,2282,XGBoost,0.6897458369851008,0.8096774193548387,0.9471698113207547,0.09826589595375723,0.5972379757879813
Sierra_Leone_DHS_2019,0.35,1228,2282,TabPFN,0.6998247151621385,0.8155130622138432,0.9522012578616352,0.1199421965317919,0.6310970843785217
Sierra_Leone_DHS_2019,0.5,1755,1755,LogReg,0.6962962962962963,0.8188922867821951,0.9852820932134096,0.03195488721804511,0.601486852863967
Sierra_Leone_DHS_2019,0.5,1755,1755,LightGBM,0.6706552706552706,0.7905797101449276,0.8920686835650041,0.16165413533834586,0.5807548306580024
Sierra_Leone_DHS_2019,0.5,1755,1755,XGBoost,0.6894586894586895,0.8087048087048087,0.9419460343417825,0.10902255639097744,0.5885203093588427
Sierra_Leone_DHS_2019,0.5,1755,1755,TabPFN,0.7042735042735043,0.8183409170458523,0.955846279640229,0.12593984962406016,0.6230019550101746
Sierra_Leone_DHS_2019,0.7,2456,1054,LogReg,0.698292220113852,0.8205417607223476,0.9904632152588556,0.028125,0.6277844005449591
Sierra_Leone_DHS_2019,0.7,2456,1054,LightGBM,0.6736242884250474,0.7930204572803851,0.8978201634877384,0.159375,0.5911614441416895
Sierra_Leone_DHS_2019,0.7,2456,1054,XGBoost,0.6963946869070209,0.8141695702671312,0.9550408719346049,0.103125,0.5971815395095368
Sierra_Leone_DHS_2019,0.7,2456,1054,TabPFN,0.7077798861480076,0.8211382113821138,0.9632152588555858,0.121875,0.6295406164850136
Sierra_Leone_DHS_2019,0.9,3159,351,LogReg,0.7008547008547008,0.8217317487266553,0.9877551020408163,0.03773584905660377,0.5966884867154408
Sierra_Leone_DHS_2019,0.9,3159,351,LightGBM,0.6752136752136753,0.7956989247311828,0.9061224489795918,0.14150943396226415,0.5845976126299576
Sierra_Leone_DHS_2019,0.9,3159,351,XGBoost,0.6894586894586895,0.8104347826086956,0.9510204081632653,0.08490566037735849,0.5882941855987678
Sierra_Leone_DHS_2019,0.9,3159,351,TabPFN,0.7008547008547008,0.8161120840630472,0.9510204081632653,0.12264150943396226,0.605987678090104
