country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Congo_DRC_DHS_2021_2022,0.01,93,9272,LogReg,0.646786022433132,0.7839852252489942,0.9928165720013364,0.016433353621424222,0.5678786106514714
Congo_DRC_DHS_2021_2022,0.01,93,9272,LightGBM,0.6211173425366695,0.7378553839265727,0.8259271633812229,0.2480219111381619,0.5567699912089459
Congo_DRC_DHS_2021_2022,0.01,93,9272,XGBoost,0.6361087144089732,0.7579279667097144,0.8823922485800201,0.18746195982958003,0.5537144745733553
Congo_DRC_DHS_2021_2022,0.01,93,9272,TabPFN,0.6362165660051768,0.7585367599685017,0.8850651520213833,0.18289713937918442,0.5699037762895325
Congo_DRC_DHS_2021_2022,0.02,187,9178,LogReg,0.6470908694704729,0.783792804218677,0.9908860759493671,0.02090378112511528,0.5803628977341266
Congo_DRC_DHS_2021_2022,0.02,187,9178,LightGBM,0.6139681847897145,0.7271887271887272,0.7969620253164557,0.28066400245926837,0.5680173445868208
Congo_DRC_DHS_2021_2022,0.02,187,9178,XGBoost,0.6410982784920461,0.7623376623376623,0.8916455696202532,0.18475253612050416,0.5710327500353455
Congo_DRC_DHS_2021_2022,0.02,187,9178,TabPFN,0.6446938330791022,0.7644977251390193,0.8933333333333333,0.19182293267752842,0.5794948123186516
Congo_DRC_DHS_2021_2022,0.05,468,8897,LogReg,0.6475216365066876,0.7836644591611479,0.9888579387186629,0.025689819219790674,0.5901913285927449
Congo_DRC_DHS_2021_2022,0.05,468,8897,LightGBM,0.6187478925480498,0.7282051282051282,0.7910863509749304,0.3047890897557881,0.5731075193011563
Congo_DRC_DHS_2021_2022,0.05,468,8897,XGBoost,0.6423513543891199,0.7623954599761051,0.8887534818941504,0.19346653980336187,0.5871513522956868
Congo_DRC_DHS_2021_2022,0.05,468,8897,TabPFN,0.6550522648083623,0.7722110888443554,0.9056406685236769,0.19854107199492546,0.5976621615174831
Congo_DRC_DHS_2021_2022,0.1,936,8429,LogReg,0.6468145687507415,0.7802789873791424,0.9713340683572216,0.0555741546702377,0.5987966106220179
Congo_DRC_DHS_2021_2022,0.1,936,8429,LightGBM,0.6305611579072251,0.7392396583486853,0.8110988607129732,0.30164044191496486,0.5944696404005745
Congo_DRC_DHS_2021_2022,0.1,936,8429,XGBoost,0.6494246055285324,0.7679987438172254,0.8987504593899301,0.19517910947438902,0.6011674440768505
Congo_DRC_DHS_2021_2022,0.1,936,8429,TabPFN,0.6513228140941986,0.7688556822650413,0.8981991914737228,0.20154000669568128,0.6068321663875569
Congo_DRC_DHS_2021_2022,0.2,1873,7492,LogReg,0.6510945008008543,0.7843590166639168,0.982840603679967,0.046704331450094165,0.6123756495656714
Congo_DRC_DHS_2021_2022,0.2,1873,7492,LightGBM,0.635477843032568,0.7484108705665592,0.8397767211081248,0.2632768361581921,0.591658071978904
Congo_DRC_DHS_2021_2022,0.2,1873,7492,XGBoost,0.6473571809930593,0.7708188757807078,0.9185445524085176,0.15329566854990584,0.6048119739282142
Congo_DRC_DHS_2021_2022,0.2,1873,7492,TabPFN,0.658969567538708,0.7788836001730852,0.9303287161463717,0.16459510357815443,0.6244674700315015
Congo_DRC_DHS_2021_2022,0.35,3277,6088,LogReg,0.6540735873850198,0.7849264705882353,0.9778625954198473,0.06441149212233549,0.6166977952915597
Congo_DRC_DHS_2021_2022,0.35,3277,6088,LightGBM,0.6494743758212878,0.7623608017817372,0.8709923664122138,0.24606116774791473,0.6111689270293152
Congo_DRC_DHS_2021_2022,0.35,3277,6088,XGBoost,0.658508541392904,0.7788533134772897,0.9315521628498727,0.16126042632066728,0.6181676205703612
Congo_DRC_DHS_2021_2022,0.35,3277,6088,TabPFN,0.6622864651773982,0.7803888058107242,0.9295165394402035,0.17562557924003708,0.6345265383318359
Congo_DRC_DHS_2021_2022,0.5,4682,4683,LogReg,0.6576980568011959,0.785437023156204,0.9705590473040027,0.08795180722891566,0.6189710213663121
Congo_DRC_DHS_2021_2022,0.5,4682,4683,LightGBM,0.6508648302370276,0.7651199540295934,0.8809130003307972,0.2319277108433735,0.6100877210462757
Congo_DRC_DHS_2021_2022,0.5,4682,4683,XGBoost,0.655349135169763,0.7767634854771784,0.9288785974197816,0.1572289156626506,0.6209688572350932
Congo_DRC_DHS_2021_2022,0.5,4682,4683,TabPFN,0.662822976724322,0.7801754141723514,0.9268938140919616,0.1819277108433735,0.6400624329936352
