country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Ghana_DHS_2022,0.01,38,3844,LogReg,0.5481269510926119,0.702211554945997,0.9831973115698511,0.033503691084611015,0.5643560550608029
Ghana_DHS_2022,0.01,38,3844,LightGBM,0.5418834547346514,0.7028851020752489,1.0,0.0,0.5
Ghana_DHS_2022,0.01,38,3844,XGBoost,0.5598335067637877,0.5712113532691333,0.5410465674507922,0.5820556501987507,0.5969847850272738
Ghana_DHS_2022,0.01,38,3844,TabPFN,0.5814255983350677,0.576912963449908,0.5266442630820931,0.6462237365133446,0.6155957355221128
Ghana_DHS_2022,0.02,77,3805,LogReg,0.5957950065703023,0.6947201270345376,0.8486905916585838,0.2966150315547906,0.6251435004254234
Ghana_DHS_2022,0.02,77,3805,LightGBM,0.5816031537450723,0.5803900896151819,0.5339476236663434,0.6379804934021801,0.6192448886581382
Ghana_DHS_2022,0.02,77,3805,XGBoost,0.5902759526938239,0.6019913198876692,0.5717749757516973,0.6121629374641423,0.6227668050614541
Ghana_DHS_2022,0.02,77,3805,TabPFN,0.5931668856767411,0.6094853683148335,0.585838991270611,0.6018359150889271,0.625583531298535
Ghana_DHS_2022,0.05,194,3688,LogReg,0.5959869848156182,0.6863157894736842,0.815407703851926,0.33629366489046775,0.6184009707636531
Ghana_DHS_2022,0.05,194,3688,LightGBM,0.6084598698481561,0.6293634496919918,0.6133066533266633,0.6027235050325637,0.6389824574809607
Ghana_DHS_2022,0.05,194,3688,XGBoost,0.6046637744034707,0.6417690417690418,0.6533266633316658,0.5470692717584369,0.6416683771133642
Ghana_DHS_2022,0.05,194,3688,TabPFN,0.6046637744034707,0.6284403669724771,0.616808404202101,0.5902901124925992,0.6537348010891176
Ghana_DHS_2022,0.1,388,3494,LogReg,0.5970234688036634,0.6883576803895529,0.8210137275607181,0.331875,0.627542898627244
Ghana_DHS_2022,0.1,388,3494,LightGBM,0.5867200915855753,0.6159574468085106,0.6114044350580782,0.5575,0.6328365892291447
Ghana_DHS_2022,0.1,388,3494,XGBoost,0.5998855180309102,0.6353677621283255,0.6430834213305174,0.54875,0.6412052864308342
Ghana_DHS_2022,0.1,388,3494,TabPFN,0.6250715512306811,0.6558066211245402,0.6589229144667371,0.585,0.6663504817845829
Ghana_DHS_2022,0.2,776,3106,LogReg,0.6049581455247908,0.6957599801636499,0.833630421865716,0.33450456781447646,0.6549868909424117
Ghana_DHS_2022,0.2,776,3106,LightGBM,0.6078557630392788,0.6485862665897288,0.6678550207961973,0.5368938861560084,0.6518615112306981
Ghana_DHS_2022,0.2,776,3106,XGBoost,0.6213779781068899,0.6645750142612664,0.6922162804515746,0.5375966268446943,0.6650390474126575
Ghana_DHS_2022,0.2,776,3106,TabPFN,0.628783000643915,0.6641421497232741,0.6773618538324421,0.5713281799016163,0.6815279829003942
Ghana_DHS_2022,0.35,1358,2524,LogReg,0.6176703645007924,0.7017001545595054,0.8296783625730995,0.36678200692041524,0.6746146472004695
Ghana_DHS_2022,0.35,1358,2524,LightGBM,0.6188589540412044,0.6612676056338028,0.6864035087719298,0.5389273356401384,0.6602862765333171
Ghana_DHS_2022,0.35,1358,2524,XGBoost,0.6220285261489699,0.6726149622512011,0.716374269005848,0.5103806228373703,0.6681349784495841
Ghana_DHS_2022,0.35,1358,2524,TabPFN,0.6418383518225039,0.6912568306010929,0.7397660818713451,0.5259515570934256,0.7000185910277423
Ghana_DHS_2022,0.5,1941,1941,LogReg,0.6233900051519835,0.7055980668546113,0.8326996197718631,0.37570303712035996,0.6816316449037026
Ghana_DHS_2022,0.5,1941,1941,LightGBM,0.6249356002060793,0.668488160291439,0.6977186311787072,0.5388076490438695,0.6692678149071671
Ghana_DHS_2022,0.5,1941,1941,XGBoost,0.6414219474497682,0.6939313984168866,0.75,0.5129358830146231,0.6815888745845933
Ghana_DHS_2022,0.5,1941,1941,TabPFN,0.6558475012879958,0.7004484304932735,0.7423954372623575,0.5534308211473565,0.7083155123670377
Ghana_DHS_2022,0.7,2717,1165,LogReg,0.6223175965665236,0.7043010752688172,0.8304278922345484,0.37640449438202245,0.681342260367884
Ghana_DHS_2022,0.7,2717,1165,LightGBM,0.6386266094420601,0.680334092634776,0.7099841521394612,0.5543071161048689,0.6801106382473572
Ghana_DHS_2022,0.7,2717,1165,XGBoost,0.6257510729613734,0.678939617083947,0.7305863708399366,0.50187265917603,0.6803777370204835
Ghana_DHS_2022,0.7,2717,1165,TabPFN,0.6575107296137339,0.704225352112676,0.7527733755942948,0.5449438202247191,0.7135083720626554
Ghana_DHS_2022,0.9,3493,389,LogReg,0.6195372750642674,0.6916666666666667,0.7867298578199052,0.42134831460674155,0.6606315565259067
Ghana_DHS_2022,0.9,3493,389,LightGBM,0.6118251928020566,0.6544622425629291,0.6777251184834123,0.5337078651685393,0.6567708610682145
Ghana_DHS_2022,0.9,3493,389,XGBoost,0.6375321336760925,0.6901098901098901,0.7440758293838863,0.5112359550561798,0.6558922200330155
Ghana_DHS_2022,0.9,3493,389,TabPFN,0.6349614395886889,0.6830357142857143,0.7251184834123223,0.5280898876404494,0.6885883167367803
