country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Jordan_DHS_2023,0.01,43,4330,LogReg,0.6505773672055427,0.0,0.0,1.0,0.5190375871543769
Jordan_DHS_2023,0.01,43,4330,LightGBM,0.602540415704388,0.381602587136184,0.35095836087243887,0.7376641817536386,0.5700415356579506
Jordan_DHS_2023,0.01,43,4330,XGBoost,0.6341801385681294,0.3288135593220339,0.25644415069398546,0.8370607028753994,0.5861608574697903
Jordan_DHS_2023,0.01,43,4330,TabPFN,0.6482678983833718,0.025591810620601407,0.013218770654329148,0.9893503727369543,0.5718558905296213
Jordan_DHS_2023,0.02,87,4286,LogReg,0.650489967335511,0.0,0.0,1.0,0.5350515177577756
Jordan_DHS_2023,0.02,87,4286,LightGBM,0.605459636024265,0.31951710261569416,0.2650200267022697,0.7883787661406025,0.5628432362231421
Jordan_DHS_2023,0.02,87,4286,XGBoost,0.6446570228651424,0.27094303494494976,0.18891855807743657,0.8895265423242468,0.5940747395379397
Jordan_DHS_2023,0.02,87,4286,TabPFN,0.6423238450769949,0.08477611940298507,0.04739652870493992,0.9619799139167863,0.5793119903534699
Jordan_DHS_2023,0.05,218,4155,LogReg,0.6505415162454874,0.0,0.0,1.0,0.536665973629953
Jordan_DHS_2023,0.05,218,4155,LightGBM,0.6226233453670277,0.3536685902720528,0.29545454545454547,0.7983721790603033,0.5769958692973525
Jordan_DHS_2023,0.05,218,4155,XGBoost,0.638748495788207,0.29958002799813344,0.22107438016528927,0.8631150573436922,0.5847558421466201
Jordan_DHS_2023,0.05,218,4155,TabPFN,0.6433212996389892,0.11469534050179211,0.06611570247933884,0.9533851276359601,0.5766304962652455
Jordan_DHS_2023,0.1,437,3936,LogReg,0.650660569105691,0.0,0.0,1.0,0.5583909694366547
Jordan_DHS_2023,0.1,437,3936,LightGBM,0.6359247967479674,0.35129017655047534,0.2821818181818182,0.8258492776259274,0.5883707358631216
Jordan_DHS_2023,0.1,437,3936,XGBoost,0.6529471544715447,0.2810526315789474,0.19418181818181818,0.8992581023037876,0.6022775194348798
Jordan_DHS_2023,0.1,437,3936,TabPFN,0.6524390243902439,0.011560693641618497,0.005818181818181818,0.9996095275283092,0.6222542330765681
Jordan_DHS_2023,0.2,874,3499,LogReg,0.6504715633038011,0.009716599190283401,0.004905968928863451,0.9973637961335676,0.5673460633694838
Jordan_DHS_2023,0.2,874,3499,LightGBM,0.6416118891111746,0.3717434869739479,0.30335241210139,0.8233743409490334,0.6122409241730338
Jordan_DHS_2023,0.2,874,3499,XGBoost,0.6516147470705916,0.2704967085577499,0.1847914963205233,0.9024604569420035,0.6213584245718053
Jordan_DHS_2023,0.2,874,3499,TabPFN,0.6636181766218919,0.23818770226537217,0.15044971381847916,0.9393673110720563,0.6353157912132286
Jordan_DHS_2023,0.35,1530,2843,LogReg,0.6489623637003166,0.06203007518796992,0.03323262839879154,0.9794594594594594,0.5794066574126997
Jordan_DHS_2023,0.35,1530,2843,LightGBM,0.6408723179739712,0.3845690174804099,0.32124874118831825,0.8124324324324325,0.6153615851501049
Jordan_DHS_2023,0.35,1530,2843,XGBoost,0.6595145972564193,0.28823529411764703,0.1973816717019134,0.9075675675675675,0.6244767426036308
Jordan_DHS_2023,0.35,1530,2843,TabPFN,0.6595145972564193,0.22929936305732485,0.14501510574018128,0.9356756756756757,0.6434813968046595
Jordan_DHS_2023,0.5,2186,2187,LogReg,0.6474622770919067,0.07220216606498195,0.03926701570680628,0.9739985945186226,0.6047985047444195
Jordan_DHS_2023,0.5,2186,2187,LightGBM,0.6488340192043895,0.3786407766990291,0.306282722513089,0.8327477160927618,0.6299509185299107
Jordan_DHS_2023,0.5,2186,2187,XGBoost,0.6616369455875629,0.2857142857142857,0.193717277486911,0.9128601546029516,0.6427786955513939
Jordan_DHS_2023,0.5,2186,2187,TabPFN,0.6680384087791496,0.2651821862348178,0.17146596858638743,0.9346451159522137,0.6540391032881642
Jordan_DHS_2023,0.7,3061,1312,LogReg,0.6425304878048781,0.07858546168958742,0.043668122270742356,0.9637002341920374,0.6333641839583568
Jordan_DHS_2023,0.7,3061,1312,LightGBM,0.6623475609756098,0.3855755894590846,0.3034934497816594,0.8548009367681498,0.6465975680844318
Jordan_DHS_2023,0.7,3061,1312,XGBoost,0.6707317073170732,0.2987012987012987,0.20087336244541484,0.9227166276346604,0.6618839675608235
Jordan_DHS_2023,0.7,3061,1312,TabPFN,0.6707317073170732,0.31645569620253167,0.2183406113537118,0.9133489461358314,0.6630523710665452
Jordan_DHS_2023,0.9,3935,438,LogReg,0.6461187214611872,0.0935672514619883,0.05228758169934641,0.9649122807017544,0.648457745671368
Jordan_DHS_2023,0.9,3935,438,LightGBM,0.6575342465753424,0.3902439024390244,0.3137254901960784,0.8421052631578947,0.6487788097695218
Jordan_DHS_2023,0.9,3935,438,XGBoost,0.6529680365296804,0.2692307692307692,0.1830065359477124,0.9052631578947369,0.6439169819974773
Jordan_DHS_2023,0.9,3935,438,TabPFN,0.6643835616438356,0.31627906976744186,0.2222222222222222,0.9017543859649123,0.6697167755991285
