train_country,test_country,lg_accuracy,lg_f1,lg_sensitivity,lg_specificity,lg_auc,lg_precision,lg_bal_acc,lgbm_accuracy,lgbm_f1,lgbm_sensitivity,lgbm_specificity,lgbm_auc,lgbm_precision,lgbm_bal_acc,xgb_accuracy,xgb_f1,xgb_sensitivity,xgb_specificity,xgb_auc,xgb_precision,xgb_bal_acc,tabpfn_accuracy,tabpfn_f1,tabpfn_sensitivity,tabpfn_specificity,tabpfn_auc,tabpfn_precision,tabpfn_bal_acc
Gabon_DHS_2019_2021,Guatemala_DHS_2014_2015,0.45324987963408764,0.5117798796216682,0.8435374149659864,0.2524427592241505,0.6043906089974758,0.367316711922982,0.5479900870950685,0.4405392392874338,0.524783248814003,0.909297052154195,0.19935831996499928,0.6234690281245938,0.36882041848700853,0.5543276860595971,0.3760231102551757,0.5129284425736621,0.9671201814058957,0.07189733119439988,0.6300768666807544,0.34901800327332244,0.5195087563001478,0.4112662493981704,0.5233863423760524,0.951530612244898,0.1332944436342424,0.6496207179580792,0.36096774193548387,0.5424125279395702
Gabon_DHS_2019_2021,Ghana_DHS_2022,0.5437918598660484,0.7032009384950562,0.997148288973384,0.007311586051743532,0.6488909656254945,0.5431012166709811,0.5022299375125637,0.5664605873261206,0.7075586446568202,0.967680608365019,0.09167604049493813,0.6466695821767526,0.5576554368666119,0.5296783244299785,0.5530654301906234,0.7064794451023515,0.9923954372623575,0.033183352080989874,0.6554306810745616,0.5484633569739953,0.5127893946716736,0.5571870170015456,0.7080006794632241,0.9904942965779467,0.04443194600674916,0.6848303301440932,0.5508855405762623,0.517463121292348
Gabon_DHS_2019_2021,Gambia_DHS_2019_2020,0.5415394013439218,0.6993791307830963,0.9988558352402745,0.017693315858453473,0.659300574931545,0.5380585516178736,0.5082745755493641,0.5690287110568112,0.70188041411367,0.950228832951945,0.13237221494102228,0.6305588712507235,0.5564489112227806,0.5413005239464836,0.5546731826511913,0.7022058823529411,0.9834096109839817,0.063564875491481,0.6546380660466483,0.5460609911054638,0.5234872432377313,0.5507025045815516,0.7032479322170668,0.9971395881006865,0.039318479685452164,0.6645644076285648,0.5431598628856341,0.5182290338930693
Gabon_DHS_2019_2021,Cameroon_DHS_2018,0.5806370704790569,0.7300613496932515,0.9864746945898778,0.03185840707964602,0.6170612673554804,0.579446437724244,0.5091665508347619,0.6069726611487334,0.720627562845427,0.881762652705061,0.23539823008849559,0.620840733705025,0.6092854989448296,0.5585804413967783,0.599949836970153,0.7302553695247759,0.9419720767888308,0.13746312684365783,0.622330846808445,0.596244131455399,0.5397176018162443,0.6042136945071482,0.7285861713106295,0.9240837696335078,0.17168141592920355,0.6366135641734493,0.6013628620102215,0.5478825927813556
Gabon_DHS_2019_2021,Mali_DHS_2023_2024,0.7268569626241917,0.8416239941477688,0.9993485342019544,0.004032258064516129,0.6337770255732849,0.7268993839835729,0.5016903961332353,0.7260684434631761,0.8390026879228845,0.9828447339847991,0.044930875576036866,0.6192917936324472,0.731888745148771,0.513887804780418,0.7266992587919886,0.8414020316646839,0.9982627578718783,0.006336405529953917,0.6216404729381508,0.7271433090794053,0.5022995817009162,0.727172370288598,0.8418358017919181,0.9997828447339848,0.004032258064516129,0.647699104859975,0.7269856308226749,0.5019075513992505
Malawi_DHS_2024,Gabon_DHS_2019_2021,0.566215926164413,0.639942989488687,0.5582841156356855,0.5839112343966713,0.6046548825867433,0.7495826377295493,0.5710976750161784,0.5786649495599914,0.6635818337617824,0.6018029219769973,0.5270457697642164,0.5829379462520754,0.7394957983193278,0.5644243458706069,0.5692208628461043,0.6464682050378722,0.570407211687908,0.5665742024965326,0.5893552887593949,0.7459349593495935,0.5684907070922203,0.5795235028976176,0.6580555070692966,0.5859496425240908,0.5651872399445215,0.5954694353031765,0.7503980891719745,0.5755684412343061
Malawi_DHS_2024,Rwanda_DHS_2019_2020,0.6493015133876601,0.4066962087641556,0.32856006364359586,0.8343276732446077,0.642013170485757,0.5335917312661499,0.5814438684441018,0.6411525029103609,0.41313660161827703,0.345266507557677,0.8118402937127123,0.6199763198506902,0.514218009478673,0.5785534006351947,0.6242724097788126,0.44710920770877943,0.4152744630071599,0.744837081229922,0.6211163332059148,0.4842300556586271,0.580055772118541,0.6420256111757858,0.4429347826086957,0.38902147971360385,0.7879761358421294,0.6453466827163024,0.5141955835962145,0.5884988077778667
Malawi_DHS_2024,Sierra_Leone_DHS_2019,0.5965811965811966,0.6863092600797519,0.633278822567457,0.5122180451127819,0.6155300352270701,0.7490328820116054,0.5727484338401194,0.6227920227920228,0.7232441471571907,0.7072771872444807,0.42857142857142855,0.595170341020171,0.7399486740804107,0.5679243079079547,0.6133903133903134,0.7088607594936709,0.6753883892068684,0.4708646616541353,0.6022480311572062,0.745823927765237,0.5731265254305018,0.6014245014245014,0.6920537090028616,0.642681929681112,0.506578947368421,0.6128922316010795,0.7496423462088698,0.5746304385247665
Malawi_DHS_2024,Haiti_DHS_2016-2017,0.6134981759221727,0.6732910741819428,0.599450884685784,0.6413043478260869,0.6563328057346149,0.7678780773739742,0.6203776162559355,0.6027563842723956,0.6808857049820906,0.637888956680903,0.5332125603864735,0.6219744129358953,0.7300977653631285,0.5855507585336882,0.6003242805026348,0.6707846410684474,0.6128737034777303,0.5754830917874396,0.6316415909901466,0.7407817109144543,0.594178397632585,0.6090393190109444,0.6717713118938233,0.602196461256864,0.6225845410628019,0.6553066225429078,0.7595228934205464,0.612390501159833
Malawi_DHS_2024,Jordan_DHS_2023,0.6309169906242854,0.43248945147679324,0.4024869109947644,0.7536028119507908,0.6270539846704516,0.4673252279635258,0.5780448614727776,0.5947861879716442,0.39315068493150684,0.3756544502617801,0.7124780316344465,0.5647461791146404,0.41235632183908044,0.5440662409481133,0.6107935056025612,0.41512027491408937,0.39528795811518325,0.7265377855887521,0.5840945582863295,0.4370477568740955,0.5609128718519677,0.6160530528241481,0.42083477061055535,0.3992146596858639,0.7325131810193322,0.605898448642332,0.4449307075127644,0.565863920352598
Malawi_DHS_2024,Armenia_DHS_2015-2016,0.7178545187362234,0.2835820895522388,0.3470319634703196,0.7889667250437828,0.6425721117322009,0.23974763406940064,0.5679993442570512,0.6671565025716385,0.2843601895734597,0.410958904109589,0.7162872154115587,0.5628993434573647,0.21739130434782608,0.5636230597605738,0.6502571638501102,0.32386363636363635,0.5205479452054794,0.6751313485113836,0.6174579564810594,0.23505154639175257,0.5978396468584315,0.6811168258633358,0.3502994011976048,0.5342465753424658,0.7092819614711033,0.6443494150293085,0.26057906458797325,0.6217642684067846
Malawi_DHS_2024,Kyrgyz_Republic_DHS_2012,0.5988388166989218,0.42761341222879684,0.34045226130653267,0.8019753086419753,0.6316344066009058,0.574761399787911,0.571213784974254,0.5814210671827481,0.43801039346696363,0.3706030150753769,0.7471604938271605,0.5900607978162418,0.5353901996370236,0.5588817544512688,0.6040917887752281,0.4848920863309353,0.42336683417085424,0.7461728395061729,0.6216970655747875,0.5673400673400674,0.5847698368385136,0.6013270666298037,0.475254730713246,0.4101758793969849,0.7516049382716049,0.6305400459085552,0.5648788927335641,0.5808904088342949
Malawi_DHS_2024,Liberia_DHS_2019_2020,0.6044568245125348,0.6930835734870316,0.6279373368146214,0.5466237942122186,0.6107876554196436,0.7733118971061094,0.58728056551342,0.6411327762302693,0.7425907425907425,0.7278067885117493,0.42765273311897106,0.593030357727536,0.7579877634262406,0.5777297608153602,0.6244196843082637,0.7251104315324499,0.6964751958224543,0.44694533762057875,0.5948542560425814,0.7562012756909993,0.5717102667215166,0.6267409470752089,0.7184873949579832,0.6697127937336814,0.5209003215434084,0.617401123303082,0.7749244712990937,0.5953065576385449
Malawi_DHS_2024,Bolivia_DHS_2008,0.4646761984861228,0.3421188630490956,0.2290657439446367,0.8295819935691319,0.5485204181918654,0.6755102040816326,0.5293238687568843,0.5399495374264087,0.5588709677419355,0.4795847750865052,0.6334405144694534,0.5640160660443485,0.6695652173913044,0.5565126447779793,0.5723296888141295,0.6047415468324913,0.5384083044982699,0.62486602357985,0.6029639849130497,0.6897163120567376,0.58163716403906,0.5870479394449117,0.5938792390405294,0.49688581314878894,0.7266881028938906,0.6273634553121419,0.7379239465570401,0.6117869580213398
Malawi_DHS_2024,Congo_DRC_DHS_2021_2022,0.5692471970101441,0.6210783392823596,0.5468078068144228,0.6101235311840916,0.6100377670958327,0.7186956521739131,0.5784656689992571,0.5554725040042712,0.6044655581947743,0.526132980482964,0.6089183489002712,0.5916345678411878,0.7102031703505247,0.5675256646916176,0.5553657234383342,0.605831124574025,0.5292755540853457,0.602892437481169,0.5950264353723991,0.7082779991146525,0.5660839957832573,0.5617725573945542,0.6097375427919361,0.5302679457492557,0.6191623983127448,0.6104988549671958,0.7172259507829978,0.5747151720310002
Malawi_DHS_2024,Guatemala_DHS_2014_2015,0.6737602311025518,0.5180654338549076,0.516156462585034,0.7548490593554033,0.6900008168159588,0.5199885779554541,0.6355027609702186,0.6397688974482426,0.5228924882030354,0.5810657596371882,0.6699722910893977,0.6745791372307028,0.47530721075817295,0.625519025363293,0.6187770823302841,0.532309509746013,0.6386054421768708,0.6085751786495552,0.6761699855188781,0.45635001012760784,0.623590310413213,0.6802118440057776,0.5728617363344052,0.6312358276643991,0.7054105293860289,0.717878009693985,0.5243701436307983,0.668323178525214
Malawi_DHS_2024,Ghana_DHS_2022,0.6154044307058217,0.6446084265651035,0.6435361216730038,0.5821147356580427,0.6559617013177534,0.6456843109203624,0.6128254286655233,0.6087068521380732,0.6705703751897636,0.7347908745247148,0.4595050618672666,0.6395229291680745,0.6166733147187874,0.5971479681959907,0.6014940752189593,0.6594761171032357,0.7119771863117871,0.47075365579302586,0.6326156562891616,0.6141861418614186,0.5913654210524064,0.6092220504894384,0.6508630609896433,0.6720532319391636,0.5348706411698537,0.6477721208090435,0.6309683177153057,0.6034619365545086
Malawi_DHS_2024,Gambia_DHS_2019_2020,0.6301160659743433,0.6748993288590605,0.7191075514874142,0.528178243774574,0.6500666554699472,0.6358118361153262,0.6236428976309941,0.6160659743433109,0.6724003127443315,0.7379862700228833,0.4764089121887287,0.6325487882050558,0.6175203446625179,0.6071975911058061,0.615149664019548,0.6717040125065138,0.7374141876430206,0.4750982961992136,0.6416338762742517,0.6167464114832536,0.606256241921117,0.615149664019548,0.6530837004405287,0.6784897025171625,0.5425950196592398,0.6443047811991087,0.6295116772823779,0.6105423610882011
Malawi_DHS_2024,Cameroon_DHS_2018,0.5939302733885127,0.6050256160039034,0.5410122164048866,0.6654867256637168,0.6328839055429427,0.6862202545655783,0.6032494710343017,0.5793829947328819,0.6066150598170302,0.5641361256544503,0.6,0.6100176579303671,0.6560121765601218,0.5820680628272251,0.5864058189114623,0.6178447276940904,0.5815881326352531,0.5929203539823009,0.6211729138673956,0.6589223924864063,0.5872542433087771,0.5859041886129922,0.58960974397216,0.5174520069808028,0.6784660766961652,0.6283938748088773,0.6851530906990179,0.597959041838484
Malawi_DHS_2024,Mali_DHS_2023_2024,0.6527361614887242,0.7417917448405253,0.6868621064060804,0.5622119815668203,0.6649241707821092,0.8062707111904155,0.6245370439864504,0.6506860116700836,0.7543528889874681,0.7385450597176981,0.4176267281105991,0.6159893073547587,0.7708522212148685,0.5780858939141487,0.6584134994480366,0.7582049564634963,0.7374592833876221,0.44873271889400923,0.6346993100066548,0.7801516195727085,0.5930960011408157,0.6708721021920833,0.7621652421652422,0.7261672095548317,0.5241935483870968,0.6540052387457032,0.8019184652278177,0.6251803789709642
Rwanda_DHS_2019_2020,Gabon_DHS_2019_2021,0.3114402232238678,0.006195786864931847,0.003108486167236556,0.9993065187239945,0.5950019767557666,0.9090909090909091,0.5012075024456155,0.47005795235028974,0.4811935280521118,0.3559216661485856,0.7246879334257975,0.5628803422525186,0.7425421530479897,0.5403047997871916,0.40115904700579524,0.2933130699088146,0.1799813490829966,0.8945908460471568,0.5665948969952881,0.7920656634746922,0.5372860975650767,0.4273449238033913,0.37341474870831376,0.2471246502953062,0.8294036061026352,0.596285466814,0.7636887608069164,0.5382641281989707
Rwanda_DHS_2019_2020,Malawi_DHS_2024,0.5221759372702769,0.030815109343936383,0.015720081135902637,0.9957325746799431,0.6451706056435427,0.775,0.5057263279079229,0.5929919137466307,0.4348417829193603,0.3240365111561866,0.8444760550023708,0.6271001705238921,0.6608066184074457,0.5842562830792787,0.5858858123009066,0.35545385202135776,0.2363083164300203,0.9127548601232812,0.6345628750347443,0.7169230769230769,0.5745315882766507,0.5910316098995344,0.3820807108478341,0.2616632860040568,0.89900426742532,0.6501633345740317,0.7078189300411523,0.5803337767146884
Rwanda_DHS_2019_2020,Sierra_Leone_DHS_2019,0.30313390313390315,0.0,0.0,1.0,0.6177755304040968,0.0,0.5,0.47321937321937324,0.47426784191071936,0.3409648405560098,0.7772556390977443,0.5887858187988368,0.7787114845938375,0.559110239826877,0.40826210826210824,0.32279100097815455,0.20237121831561733,0.881578947368421,0.5896987716634186,0.7971014492753623,0.5419750828420191,0.41367521367521365,0.3361290322580645,0.21300081766148815,0.875,0.6127817627675075,0.7966360856269113,0.5440004088307441
Rwanda_DHS_2019_2020,Haiti_DHS_2016-2017,0.33725172274017023,0.006682867557715674,0.003355704697986577,0.9981884057971014,0.621049641439195,0.7857142857142857,0.500772055247544,0.5085123631941629,0.5168360231121737,0.39566809029896277,0.7318840579710145,0.5852895382184848,0.7449741527857553,0.5637760741349886,0.4582488852857722,0.38110673767075715,0.2510677242220866,0.8683574879227053,0.587578347672818,0.7905859750240154,0.5597126060723959,0.46676124847993516,0.3958668197474168,0.2629652226967663,0.8701690821256038,0.6314601368219693,0.8003714020427113,0.566567152411185
Rwanda_DHS_2019_2020,Jordan_DHS_2023,0.643722844729019,0.22487562189054727,0.14790575916230367,0.9100175746924429,0.5953960746786409,0.46887966804979253,0.5289616669273733,0.5682597758975532,0.4066624764299183,0.42342931937172773,0.6460456942003515,0.5399504504090027,0.39117291414752114,0.5347375067860396,0.6336611022181569,0.22233009708737864,0.149869109947644,0.8934973637961335,0.556005990117686,0.43045112781954886,0.5216832368718888,0.6245140635719186,0.27792436235708,0.20680628272251309,0.8488576449912126,0.6008943770185592,0.42359249329758714,0.5278319638568628
Rwanda_DHS_2019_2020,Armenia_DHS_2015-2016,0.7582659808963997,0.38961038961038963,0.4794520547945205,0.8117338003502627,0.7164951339075083,0.328125,0.6455929275723916,0.5349008082292432,0.31120783460282914,0.6529680365296804,0.5122591943957968,0.6295492167070509,0.2042857142857143,0.5826136154627386,0.7825128581925055,0.3018867924528302,0.2922374429223744,0.8765323992994746,0.6426080976257307,0.3121951219512195,0.5843849211109244,0.7472446730345335,0.312,0.3561643835616438,0.8222416812609457,0.6926024998200704,0.2775800711743772,0.5892030324112947
Rwanda_DHS_2019_2020,Kyrgyz_Republic_DHS_2012,0.5698092341719657,0.055825242718446605,0.028894472361809045,0.9950617283950617,0.6516424716173459,0.8214285714285714,0.5119781003784354,0.5808681227536633,0.43135783945986494,0.3611809045226131,0.7535802469135803,0.6035436441466593,0.5353817504655494,0.5573805757180967,0.5833563726845452,0.3233048944768747,0.22613065326633167,0.8641975308641975,0.6204801786711335,0.5669291338582677,0.5451640920652646,0.593309372408073,0.3721724285104567,0.27386934673366836,0.8444444444444444,0.6452320243191264,0.5805592543275633,0.5591568955890565
Rwanda_DHS_2019_2020,Liberia_DHS_2019_2020,0.28876508820798513,0.0,0.0,1.0,0.5890992167101827,0.0,0.5,0.47307335190343547,0.5063070900391474,0.37989556135770236,0.702572347266881,0.5599346838716177,0.758800521512386,0.5412339543122917,0.39740018570102137,0.32885211995863495,0.20757180156657964,0.864951768488746,0.5580289305113633,0.7910447761194029,0.5362617850276629,0.4011142061281337,0.3398157625383828,0.21671018276762402,0.8553054662379421,0.5836012861736334,0.7867298578199052,0.5360078245027831
Rwanda_DHS_2019_2020,Bolivia_DHS_2008,0.6379310344827587,0.6584688615628719,0.5743944636678201,0.7363344051446945,0.7165277762324904,0.7713754646840149,0.6553644344062572,0.627838519764508,0.7108787977785037,0.7529411764705882,0.4340836012861736,0.638136457533647,0.6732673267326733,0.5935123888783809,0.5428931875525652,0.5101397025687247,0.3916955017301038,0.7770632368703109,0.6398283618346147,0.7312661498708011,0.5843793693002073,0.6005046257359126,0.603836530442035,0.501038062283737,0.7545551982851019,0.6749385284660487,0.7597061909758657,0.6277966302844195
Rwanda_DHS_2019_2020,Congo_DRC_DHS_2021_2022,0.35675387079551524,0.01083743842364532,0.005458154151505128,0.9966857487194938,0.5913842024841784,0.75,0.5010719514354994,0.48958889482114254,0.4550843593251254,0.3301356268607344,0.7800542332027719,0.5898477744742352,0.7322083639031548,0.5550949300317531,0.43160704751735185,0.28884435537742154,0.17879589811445584,0.8921361855980717,0.5917868601443368,0.7512161223071577,0.5354660418562638,0.4458088627869728,0.32858990944372574,0.21005623552762157,0.8752636336245857,0.5956561361389535,0.7541567695961995,0.5426599345761036
Rwanda_DHS_2019_2020,Guatemala_DHS_2014_2015,0.6813673567645643,0.315898284060368,0.2165532879818594,0.9205191774828643,0.6642241968003963,0.5836516424751719,0.5685362327323619,0.6441020702936928,0.47003154574132494,0.46456916099773243,0.7364736765349278,0.6386214808707986,0.475623911781776,0.6005214187663301,0.6658642272508426,0.32490272373540857,0.2366780045351474,0.8866851392737348,0.6388115889980512,0.5179900744416873,0.5616815719044411,0.6915743861338469,0.44823428079242034,0.3687641723356009,0.857663701327111,0.6739208273849621,0.5713658322353975,0.6132139368313559
Rwanda_DHS_2019_2020,Ghana_DHS_2022,0.45826893353941267,0.0009501187648456057,0.0004752851711026616,1.0,0.6418937414192047,1.0,0.5002376425855514,0.5917053065430191,0.5284141624516513,0.4220532319391635,0.7924634420697413,0.646848682888023,0.7064439140811456,0.6072583370044524,0.5425038639876353,0.3693181818181818,0.24714828897338403,0.8920134983127109,0.6415141548371093,0.7303370786516854,0.5695808936430475,0.5309119010819165,0.3540262504434197,0.23716730038022812,0.8785151856017998,0.650733430778377,0.6979020979020979,0.5578412429910139
Rwanda_DHS_2019_2020,Gambia_DHS_2019_2020,0.4660965180207697,0.0,0.0,1.0,0.6388446935048031,0.0,0.5,0.5381795968234575,0.4023715415019763,0.2911899313501144,0.8211009174311926,0.6029088477076217,0.6508951406649617,0.5561454243906535,0.51435552840562,0.29708222811671087,0.19221967963386727,0.8833551769331586,0.6085486952322969,0.6536964980544747,0.5377874282835129,0.5076359193646915,0.2923617208077261,0.19050343249427917,0.8709043250327654,0.6200057133259955,0.6283018867924528,0.5307038787635223
Rwanda_DHS_2019_2020,Cameroon_DHS_2018,0.4268873839979935,0.00953619419159081,0.004799301919720768,0.9976401179941002,0.6180991212219494,0.7333333333333333,0.5012197099569105,0.5382493102583396,0.46466996219831347,0.3486038394415358,0.7946902654867256,0.6089859817654841,0.6965998256320837,0.5716470524641307,0.5006270378730875,0.335669002335669,0.2194589877835951,0.8808259587020649,0.6194535822947073,0.7134751773049646,0.55014247324283,0.5141710559317783,0.36884978820462694,0.2469458987783595,0.8755162241887906,0.6283268210062447,0.7284427284427284,0.561231061483575
Rwanda_DHS_2019_2020,Mali_DHS_2023_2024,0.27377385270462073,0.0,0.0,1.0,0.6518110448971015,0.0,0.5,0.4093991483993061,0.3679324894514768,0.23669923995656894,0.8675115207373272,0.6068347618547261,0.8257575757575758,0.552105380346948,0.3549913262892288,0.23750932140193884,0.13832790445168294,0.9297235023041475,0.5964717898297283,0.839262187088274,0.5340257033779152,0.37281185932818167,0.28944077184205824,0.1758957654723127,0.8951612903225806,0.6337066627638762,0.8165322580645161,0.5355285278974466
Sierra_Leone_DHS_2019,Gabon_DHS_2019_2021,0.6743936467053016,0.7880988964939237,0.8769039477774324,0.22260748959778087,0.6139661136205586,0.7156265854895992,0.5497557186876066,0.670100880017171,0.7908558987617363,0.9033260801989431,0.14979195561719832,0.5879945176823713,0.7032913843175218,0.5265590179080707,0.6855548400944409,0.8100609360819396,0.9710910786447,0.04854368932038835,0.5993307916464932,0.6948398576512456,0.5098173839825442,0.6924232667954496,0.8093654383397632,0.9456014920733603,0.1276005547850208,0.6307873998095244,0.7074418604651163,0.5366010234291906
Sierra_Leone_DHS_2019,Malawi_DHS_2024,0.4844400882136731,0.6494501832722426,0.9883367139959433,0.013276434329065908,0.6159312403040385,0.4836228287841191,0.5008065741625046,0.5064935064935064,0.6501042390548992,0.9487829614604463,0.09293504030346135,0.6347114703045096,0.49445031712473575,0.5208590008819538,0.48787061994609165,0.6507352941176471,0.9873225152129818,0.020862968231389285,0.6316106861639049,0.4852941176470588,0.5040927417221855,0.503062974761088,0.6552193131587896,0.9771805273833671,0.059743954480796585,0.6533184593796317,0.4928388746803069,0.5184622409320818
Sierra_Leone_DHS_2019,Rwanda_DHS_2019_2020,0.3710710128055879,0.5361665593474995,0.9936356404136834,0.011932078935291418,0.6140869506167026,0.3671369782480894,0.5027838596744874,0.4391734575087311,0.5479709125029322,0.9291964996022275,0.1564938044974759,0.6260058860833668,0.38855622089155023,0.5428451520498517,0.3911525029103609,0.539409951563188,0.9745425616547335,0.05461220743460303,0.614335581231565,0.3729071537290715,0.5145773845446683,0.41239813736903375,0.543728813559322,0.9570405727923628,0.0982101881597063,0.6374093055027688,0.3797348484848485,0.5276253804760346
Sierra_Leone_DHS_2019,Haiti_DHS_2016-2017,0.6676124847993514,0.7990196078431373,0.9945088468578401,0.020531400966183576,0.5873898011336003,0.6677591151167555,0.5075201239120118,0.66335630320227,0.780087382497021,0.8987187309334961,0.19746376811594202,0.6091742490560699,0.6891228070175439,0.548091249524719,0.6674098094852047,0.7946953584386338,0.9688834655277608,0.07065217391304347,0.6152796752173029,0.6735949098621421,0.5197678197204022,0.6714633157681394,0.7937396615345463,0.9514948139109213,0.11714975845410629,0.6249182995699628,0.6808557083606199,0.5343222861825138
Sierra_Leone_DHS_2019,Jordan_DHS_2023,0.45895266407500573,0.5173398612811098,0.8298429319371727,0.2597539543057997,0.5722701717903182,0.3758150563129816,0.5447984431214862,0.3903498742282186,0.5161524500907441,0.930628272251309,0.10017574692442882,0.5619806954425418,0.3571069814163737,0.5154020095878689,0.3558198033386691,0.5188727583262169,0.9941099476439791,0.013005272407732865,0.5741316169637188,0.3510515368615669,0.503557610025856,0.4015549965698605,0.5273613870326892,0.9554973821989529,0.10404217926186292,0.6124902235022405,0.3641805936642554,0.5297697807304079
Sierra_Leone_DHS_2019,Armenia_DHS_2015-2016,0.5216752387950037,0.3225806451612903,0.7077625570776256,0.4859894921190893,0.6303848891234635,0.20889487870619947,0.5968760245983574,0.2520205731080088,0.2861150070126227,0.9315068493150684,0.12171628721541156,0.6333197386624443,0.16901408450704225,0.52661156826524,0.16678912564290962,0.27770700636942675,0.9954337899543378,0.00788091068301226,0.6247231085414517,0.16136195410806808,0.5016573503186751,0.2909625275532697,0.30324909747292417,0.958904109589041,0.1628721541155867,0.6524262489104271,0.18010291595197256,0.5608881318523139
Sierra_Leone_DHS_2019,Kyrgyz_Republic_DHS_2012,0.44982029306054744,0.6024770275669197,0.9472361809045227,0.05876543209876543,0.6049348594825982,0.44171060339777385,0.503000806501644,0.4780204589438761,0.613747954173486,0.9422110552763819,0.11308641975308642,0.6309901358645077,0.4550970873786408,0.5276487375147342,0.4517555985623445,0.6130731707317073,0.9868090452261307,0.03111111111111111,0.6328757987468205,0.44466459099915084,0.5089600781686209,0.4691733480785181,0.6135265700483091,0.957286432160804,0.0854320987654321,0.6338614368136981,0.4514218009478673,0.5213592654631181
Sierra_Leone_DHS_2019,Liberia_DHS_2019_2020,0.7014856081708449,0.821636615811373,0.966710182767624,0.04823151125401929,0.5382798267191659,0.7144235407621804,0.5074708470108217,0.6717734447539462,0.7944169816807212,0.891644908616188,0.1302250803858521,0.5487257897962439,0.7163083377031988,0.51093499450102,0.6987000928505107,0.8202713929659374,0.966710182767624,0.03858520900321544,0.5502516517928353,0.7123617123617123,0.5026476958854197,0.7019498607242339,0.8218645948945617,0.966710182767624,0.04983922829581994,0.5850400460067331,0.7147683397683398,0.5082747055317219
Sierra_Leone_DHS_2019,Bolivia_DHS_2008,0.6724137931034483,0.7519898121617319,0.8173010380622837,0.4480171489817792,0.7044240960995709,0.6963443396226415,0.6326590935220314,0.6084945332211943,0.7405962663694623,0.9197231833910035,0.1264737406216506,0.6254653478565626,0.6198694029850746,0.523098462006327,0.6084945332211943,0.7542887305357614,0.9889273356401385,0.01929260450160772,0.6408011511773236,0.609641638225256,0.5041099700708731,0.6190075693860387,0.7565824825362708,0.9743944636678201,0.06859592711682744,0.6744530609671522,0.6183574879227053,0.5214951953923238
Sierra_Leone_DHS_2019,Congo_DRC_DHS_2021_2022,0.6467698878804058,0.7821103938874984,0.9819715514389679,0.036155468514612835,0.5948048989085086,0.6498467600700525,0.5090635099767904,0.6395088093966897,0.763552318251856,0.901587826662256,0.16209701717384756,0.5951089353422495,0.6621720116618076,0.5318424219180518,0.6468766684463427,0.7806883745606472,0.9735362222957327,0.051822838204278396,0.59173682694003,0.6516107605446696,0.5126795302500056,0.6493326214628937,0.7795381310418904,0.9603043334435991,0.08285628201265441,0.6056579929489062,0.6560451977401129,0.5215803077281268
Sierra_Leone_DHS_2019,Guatemala_DHS_2014_2015,0.38777082330284063,0.5158391714894913,0.9600340136054422,0.09333527781828788,0.6213793475194754,0.3526655560183257,0.526684645711865,0.3885411651420318,0.5160798658741046,0.9597505668934241,0.09464780516260755,0.6163216197956505,0.35292891390452363,0.5271991860280159,0.35233509870004814,0.5095522823392153,0.9903628117913832,0.024063001312527345,0.6154283720196552,0.34301983114078144,0.5072129065519553,0.3870967741935484,0.5199487140810016,0.9770408163265306,0.08356424092168586,0.6754839179850638,0.3542287534682972,0.5303025286241082
Sierra_Leone_DHS_2019,Ghana_DHS_2022,0.5538382277176713,0.7044368600682593,0.9809885931558935,0.048368953880764905,0.6570750661870689,0.549520766773163,0.5146787735183292,0.5718701700154559,0.6866515837104072,0.8654942965779467,0.22440944881889763,0.5968282600606483,0.5690625,0.5449518726984222,0.5664605873261206,0.7046850324618354,0.9543726235741445,0.10742407199100112,0.6111949439067265,0.5585535465924896,0.5308983477825728,0.5904173106646059,0.7147470398277718,0.9467680608365019,0.1687289088863892,0.6705164409106656,0.5740634005763688,0.5577484848614456
Sierra_Leone_DHS_2019,Gambia_DHS_2019_2020,0.5849114233353696,0.7071751777634131,0.9387871853546911,0.17955439056356487,0.6768101946129783,0.5672312478396129,0.559170787959128,0.5311545510079414,0.679071712314447,0.9290617848970252,0.07536041939711664,0.5517220954260401,0.5350906095551895,0.5022111021470709,0.5387904703726328,0.6942081814499798,0.9805491990846682,0.0327653997378768,0.5969885823453728,0.5373040752351097,0.5066572994112725,0.5595601710445938,0.7047502047502048,0.9845537757437071,0.0727391874180865,0.6754770852140323,0.5487882653061225,0.5286464815808968
Sierra_Leone_DHS_2019,Cameroon_DHS_2018,0.5831452219714071,0.7261943986820428,0.9616055846422339,0.07138643067846608,0.6171714363670996,0.5833774483853891,0.51649600766035,0.5886631552545774,0.7109622841029256,0.8800174520069808,0.19469026548672566,0.5918683428830304,0.5963926670609107,0.5373538587468533,0.5833960371206421,0.7281060730070388,0.9703315881326352,0.06017699115044248,0.5955433031140764,0.5826565365470264,0.5152542896415389,0.6022071733132681,0.7327266599258511,0.9485165794066318,0.13392330383480827,0.64094245985781,0.5969247666117518,0.5412199416207201
