country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Gabon_DHS_2019_2021,0.01,46,4613,LogReg,0.6904400606980273,0.8168761220825853,1.0,0.0,0.5785487821502228
Gabon_DHS_2019_2021,0.01,46,4613,LightGBM,0.6689789724691091,0.7935649587670678,0.9215070643642073,0.1057422969187675,0.5558090269074663
Gabon_DHS_2019_2021,0.01,46,4613,XGBoost,0.6863212659874268,0.8115149146802136,0.978021978021978,0.03571428571428571,0.5718606123768188
Gabon_DHS_2019_2021,0.01,46,4613,TabPFN,0.6910903967049642,0.8150551589876703,0.9858712715855573,0.03361344537815126,0.5365876020737965
Gabon_DHS_2019_2021,0.02,93,4566,LogReg,0.69053876478318,0.8169452001554606,1.0,0.0,0.5818900163382519
Gabon_DHS_2019_2021,0.02,93,4566,LightGBM,0.6511169513797634,0.7694979018955289,0.8433238185854741,0.2222222222222222,0.5669414922689027
Gabon_DHS_2019_2021,0.02,93,4566,XGBoost,0.6791502409110819,0.8000545926027023,0.9295908658420552,0.12031139419674451,0.590295944796057
Gabon_DHS_2019_2021,0.02,93,4566,TabPFN,0.6911957950065704,0.8170731707317073,0.9987313669521091,0.004953998584571833,0.5873786723750665
Gabon_DHS_2019_2021,0.05,232,4427,LogReg,0.6905353512536706,0.8169428113308391,1.0,0.0,0.5916410583344676
Gabon_DHS_2019_2021,0.05,232,4427,LightGBM,0.6589112265642647,0.7725903614457831,0.8390578999018645,0.2569343065693431,0.5811386574787074
Gabon_DHS_2019_2021,0.05,232,4427,XGBoost,0.6875988253896544,0.8041353915875938,0.9286882564605823,0.14963503649635038,0.5950920347939037
Gabon_DHS_2019_2021,0.05,232,4427,TabPFN,0.6948271967472329,0.8161154212603784,0.9807000327118089,0.05693430656934306,0.6128175373499614
Gabon_DHS_2019_2021,0.1,465,4194,LogReg,0.6907486886027658,0.8169888528291237,0.9996546961325967,0.0015408320493066256,0.599469594105679
Gabon_DHS_2019_2021,0.1,465,4194,LightGBM,0.6573676680972819,0.7739499764039641,0.8494475138121547,0.2288135593220339,0.5859436851424631
Gabon_DHS_2019_2021,0.1,465,4194,XGBoost,0.6869337148307105,0.8053372868791697,0.9378453038674033,0.1271186440677966,0.5948879331993973
Gabon_DHS_2019_2021,0.1,465,4194,TabPFN,0.695040534096328,0.8123257520176083,0.9558011049723757,0.11325115562403698,0.629254047876461
Gabon_DHS_2019_2021,0.2,931,3728,LogReg,0.6909871244635193,0.8171428571428572,1.0,0.0017331022530329288,0.6084656725904559
Gabon_DHS_2019_2021,0.2,931,3728,LightGBM,0.6520922746781116,0.7696679097851181,0.8418803418803419,0.22876949740034663,0.5823070391961206
Gabon_DHS_2019_2021,0.2,931,3728,XGBoost,0.6877682403433476,0.8065159574468085,0.9425019425019425,0.1195840554592721,0.5979766670841195
Gabon_DHS_2019_2021,0.2,931,3728,TabPFN,0.6990343347639485,0.8173233474438294,0.9751359751359752,0.0831889081455806,0.6359032600367088
Gabon_DHS_2019_2021,0.35,1630,3029,LogReg,0.6903268405414328,0.8166536356528538,0.9990435198469632,0.0021321961620469083,0.6200244932337697
Gabon_DHS_2019_2021,0.35,1630,3029,LightGBM,0.6758005942555299,0.7890893470790378,0.8785270205643233,0.22388059701492538,0.5999809825641214
Gabon_DHS_2019_2021,0.35,1630,3029,XGBoost,0.6916474083856058,0.8101626016260163,0.9531324725011956,0.10874200426439233,0.6176585304671559
Gabon_DHS_2019_2021,0.35,1630,3029,TabPFN,0.699900957411687,0.817286432160804,0.9722620755619321,0.09275053304904052,0.6417800829833208
Gabon_DHS_2019_2021,0.5,2329,2330,LogReg,0.6905579399141631,0.8158365261813537,0.9925419515226849,0.016643550624133148,0.6221203717990602
Gabon_DHS_2019_2021,0.5,2329,2330,LightGBM,0.6776824034334764,0.7935111355512785,0.8968303293971411,0.18862690707350901,0.6102471448311293
Gabon_DHS_2019_2021,0.5,2329,2330,XGBoost,0.6879828326180257,0.8077228246495636,0.9490366687383468,0.10540915395284327,0.6246822442071255
Gabon_DHS_2019_2021,0.5,2329,2330,TabPFN,0.6931330472103004,0.8096885813148789,0.9453076444996893,0.130374479889043,0.6386781531416986
Gabon_DHS_2019_2021,0.7,3261,1398,LogReg,0.6945636623748211,0.8171306209850107,0.9886010362694301,0.03926096997690531,0.6197992078402278
Gabon_DHS_2019_2021,0.7,3261,1398,LightGBM,0.6874105865522174,0.8025305015815635,0.9202072538860103,0.16859122401847576,0.6319305005444603
Gabon_DHS_2019_2021,0.7,3261,1398,XGBoost,0.6967095851216023,0.8150087260034904,0.9678756476683937,0.09237875288683603,0.6389283107372351
Gabon_DHS_2019_2021,0.7,3261,1398,TabPFN,0.6917024320457796,0.8125271857329274,0.9678756476683937,0.07621247113163972,0.6468965764817096
Gabon_DHS_2019_2021,0.9,4193,466,LogReg,0.6974248927038627,0.8175937904269082,0.9813664596273292,0.0625,0.5989475500345065
Gabon_DHS_2019_2021,0.9,4193,466,LightGBM,0.7017167381974249,0.8129205921938089,0.937888198757764,0.1736111111111111,0.6210533126293996
Gabon_DHS_2019_2021,0.9,4193,466,XGBoost,0.6888412017167382,0.8109517601043025,0.9658385093167702,0.06944444444444445,0.6128148723257418
Gabon_DHS_2019_2021,0.9,4193,466,TabPFN,0.6995708154506438,0.8157894736842105,0.9627329192546584,0.1111111111111111,0.6341226708074534
