country,shot,n_shot,n_test,model,accuracy,f1,sensitivity,specificity,auc
Armenia_DHS_2015-2016,0.02,27,1334,LogReg,0.8388305847076462,0.0,0.0,1.0,0.5605336991084233
Armenia_DHS_2015-2016,0.02,27,1334,LightGBM,0.8388305847076462,0.0,0.0,1.0,0.5
Armenia_DHS_2015-2016,0.02,27,1334,XGBoost,0.8388305847076462,0.0,0.0,1.0,0.48091526903173515
Armenia_DHS_2015-2016,0.02,27,1334,TabPFN,0.8388305847076462,0.0,0.0,1.0,0.5450859363634475
Armenia_DHS_2015-2016,0.05,68,1293,LogReg,0.8391337973704563,0.0,0.0,1.0,0.5827233250620347
Armenia_DHS_2015-2016,0.05,68,1293,LightGBM,0.8221191028615623,0.20689655172413793,0.14423076923076922,0.9520737327188941,0.6869749202410493
Armenia_DHS_2015-2016,0.05,68,1293,XGBoost,0.8383604021655066,0.06278026905829596,0.03365384615384615,0.992626728110599,0.658232896136122
Armenia_DHS_2015-2016,0.05,68,1293,TabPFN,0.839907192575406,0.018957345971563982,0.009615384615384616,0.9990783410138249,0.6432204891882312
Armenia_DHS_2015-2016,0.1,136,1225,LogReg,0.8391836734693877,0.0,0.0,1.0,0.5947381935254499
Armenia_DHS_2015-2016,0.1,136,1225,LightGBM,0.8293877551020408,0.20532319391634982,0.13705583756345177,0.9620622568093385,0.6856149637559501
Armenia_DHS_2015-2016,0.1,136,1225,XGBoost,0.8318367346938775,0.037383177570093455,0.02030456852791878,0.9873540856031129,0.6760651010290546
Armenia_DHS_2015-2016,0.1,136,1225,TabPFN,0.8244897959183674,0.044444444444444446,0.025380710659898477,0.9776264591439688,0.6710803097039246
Armenia_DHS_2015-2016,0.2,272,1089,LogReg,0.8393021120293848,0.0,0.0,1.0,0.5996936542669584
Armenia_DHS_2015-2016,0.2,272,1089,LightGBM,0.8218549127640037,0.23622047244094488,0.17142857142857143,0.9463894967177243,0.6921350422006877
Armenia_DHS_2015-2016,0.2,272,1089,XGBoost,0.8310376492194674,0.061224489795918366,0.03428571428571429,0.9835886214442013,0.694795248515161
Armenia_DHS_2015-2016,0.2,272,1089,TabPFN,0.8383838383838383,0.17757009345794392,0.10857142857142857,0.9781181619256017,0.713866833385433
Armenia_DHS_2015-2016,0.35,476,885,LogReg,0.8395480225988701,0.0,0.0,1.0,0.6028567095710197
Armenia_DHS_2015-2016,0.35,476,885,LightGBM,0.831638418079096,0.16759776536312848,0.1056338028169014,0.9703903095558546,0.6756487782685345
Armenia_DHS_2015-2016,0.35,476,885,XGBoost,0.8418079096045198,0.0410958904109589,0.02112676056338028,0.9986541049798116,0.6996000227475215
Armenia_DHS_2015-2016,0.35,476,885,TabPFN,0.8395480225988701,0.0,0.0,1.0,0.6904109718878547
Armenia_DHS_2015-2016,0.5,680,681,LogReg,0.8384728340675477,0.0,0.0,1.0,0.6136761662155708
Armenia_DHS_2015-2016,0.5,680,681,LightGBM,0.8281938325991189,0.23529411764705882,0.16363636363636364,0.9562171628721541,0.706384333704824
Armenia_DHS_2015-2016,0.5,680,681,XGBoost,0.8414096916299559,0.11475409836065574,0.06363636363636363,0.9912434325744308,0.7401846839675211
Armenia_DHS_2015-2016,0.5,680,681,TabPFN,0.8340675477239354,0.017391304347826087,0.00909090909090909,0.9929947460595446,0.7571405827097595
Armenia_DHS_2015-2016,0.7,952,409,LogReg,0.8386308068459658,0.0,0.0,1.0,0.6108313455252231
Armenia_DHS_2015-2016,0.7,952,409,LightGBM,0.8386308068459658,0.2826086956521739,0.19696969696969696,0.9620991253644315,0.7539535294637335
Armenia_DHS_2015-2016,0.7,952,409,XGBoost,0.8361858190709046,0.0821917808219178,0.045454545454545456,0.9883381924198251,0.7594310451453309
Armenia_DHS_2015-2016,0.7,952,409,TabPFN,0.8337408312958435,0.0,0.0,0.9941690962099126,0.7755764643519746
Armenia_DHS_2015-2016,0.9,1224,137,LogReg,0.8394160583941606,0.0,0.0,1.0,0.6193675889328064
Armenia_DHS_2015-2016,0.9,1224,137,LightGBM,0.8467153284671532,0.27586206896551724,0.18181818181818182,0.9739130434782609,0.7430830039525692
Armenia_DHS_2015-2016,0.9,1224,137,XGBoost,0.8540145985401459,0.16666666666666666,0.09090909090909091,1.0,0.757312252964427
Armenia_DHS_2015-2016,0.9,1224,137,TabPFN,0.8394160583941606,0.0,0.0,1.0,0.7132411067193676
